,CMTE_ID,CMTE_PTY_AFFILIATION
1293,C00345843,REP
1294,C00345850,REP
1295,C00345967,REP
1296,C00345983,DEM
1297,C00346056,REP
1298,C00346064,REP
1299,C00346072,DEM
1300,C00346080,DEM
1301,C00346148,REP
1302,C00346155,DEM
1303,C00346163,REP
1304,C00346296,DEM
1305,C00346312,DEM
1306,C00346320,DEM
1307,C00346437,DEM
1308,C00346452,DEM
1309,C00346494,DEM
1310,C00346510,DEM
1311,C00346528,DEM
1312,C00346544,DEM
1313,C00346569,REP
1314,C00346585,REP
1315,C00346593,DEM
1316,C00346668,REP
1317,C00346759,REP
1318,C00346783,REP
1319,C00346825,DEM
1320,C00346858,REP
1321,C00346866,REP
1322,C00346874,DEM
1323,C00346908,REP
1324,C00346924,REP
1325,C00346932,REP
1326,C00346965,REP
1327,C00346999,DEM
1328,C00347013,DEM
1329,C00347047,REP
1330,C00347161,REP
1331,C00347179,REP
1332,C00347203,REP
1333,C00347211,DEM
1334,C00347252,REP
1335,C00347260,REP
1336,C00347278,DEM
1337,C00347310,DEM
1338,C00347336,DEM
1339,C00347377,REP
1340,C00347393,REP
1341,C00347450,DEM
1342,C00347468,REP
1343,C00347476,REP
1344,C00347484,REP
1345,C00347492,REP
1346,C00347518,DEM
1347,C00347559,REP
1348,C00347567,REP
1349,C00347583,DEM
1350,C00347591,DEM
1351,C00347682,REP
1352,C00347690,DEM
1353,C00347732,DEM
1354,C00347740,REP
1355,C00347765,DEM
1356,C00347781,REP
1357,C00347823,DEM
1358,C00347831,DEM
1359,C00347849,REP
1360,C00347864,DEM
1361,C00347872,DEM
1362,C00347898,REP
1363,C00347963,REP
1364,C00347997,DEM
1365,C00348003,DEM
1366,C00348037,DEM
1367,C00348052,DEM
1368,C00348060,DEM
1369,C00348078,DEM
1370,C00348086,REP
1371,C00348094,DEM
1372,C00348284,REP
1373,C00348318,REP
1374,C00348326,REP
1375,C00348391,DEM
1376,C00348417,DEM
1377,C00348425,DEM
1378,C00348458,REP
1379,C00348466,DEM
1380,C00348474,REP
1381,C00348482,DEM
1382,C00348508,DEM
1383,C00348557,DEM
1384,C00348565,REP
1385,C00348581,REP
1386,C00348615,REP
1387,C00348631,DEM
1388,C00348813,REP
1389,C00348862,REP
1390,C00348870,DEM
1391,C00348904,REP
1392,C00348953,REP
1393,C00348979,DEM
1394,C00348995,REP
1395,C00349019,DEM
1396,C00349050,REP
1397,C00349118,DEM
1398,C00349142,DEM
1399,C00349167,REP
1400,C00349175,DEM
1401,C00349217,DEM
1402,C00349340,DEM
1403,C00349381,REP
1404,C00349399,REP
1405,C00349407,REP
1406,C00349423,DEM
1407,C00349431,REP
1408,C00349456,REP
1409,C00349464,REP
1410,C00349506,DEM
1411,C00349530,DEM
1412,C00349548,REP
1413,C00349597,DEM
1414,C00349647,REP
1415,C00349654,REP
1416,C00349670,REP
1417,C00349779,DEM
1418,C00349787,DEM
1419,C00349795,REP
1420,C00349811,DEM
1421,C00349845,REP
1422,C00349860,REP
1423,C00349886,DEM
1424,C00349944,DEM
1425,C00350017,REP
1426,C00350033,REP
1427,C00350082,REP
1428,C00350124,REP
1429,C00350132,DEM
1430,C00350140,REP
1431,C00350165,REP
1432,C00350207,DEM
1433,C00350223,DEM
1434,C00350231,REP
1435,C00350249,DEM
1436,C00350264,DEM
1437,C00350272,REP
1438,C00350298,REP
1439,C00350314,REP
1440,C00350348,REP
1441,C00350371,DEM
1442,C00350389,DEM
1443,C00350397,REP
1444,C00350405,REP
1445,C00350413,DEM
1446,C00350421,REP
1447,C00350454,REP
1448,C00350470,DEM
1449,C00350520,REP
1450,C00350546,DEM
1451,C00350595,DEM
1452,C00350660,DEM
1453,C00350678,REP
1454,C00350686,DEM
1455,C00350694,DEM
1456,C00350769,DEM
1457,C00350777,DEM
1458,C00350785,REP
1459,C00350793,REP
1460,C00350827,DEM
1461,C00350868,REP
1462,C00350876,DEM
1463,C00350892,DEM
1464,C00350926,REP
1465,C00350934,DEM
1466,C00350942,REP
1467,C00350975,DEM
1468,C00351023,DEM
1469,C00351080,REP
1470,C00351106,DEM
1471,C00351122,REP
1472,C00351130,REP
1473,C00351148,REP
1474,C00351163,DEM
1475,C00351221,DEM
1476,C00351254,REP
1477,C00351262,REP
1478,C00351288,REP
1479,C00351296,DEM
1480,C00351346,REP
1481,C00351361,DEM
1482,C00351379,DEM
1483,C00351411,REP
1484,C00351528,DEM
1485,C00351551,REP
1486,C00351585,DEM
1487,C00351593,DEM
1488,C00351619,DEM
1489,C00351684,REP
1490,C00351692,DEM
1491,C00351718,DEM
1492,C00351726,REP
1493,C00351742,REP
1494,C00351775,DEM
1495,C00351791,REP
1496,C00351825,REP
1497,C00351833,REP
1498,C00351858,REP
1499,C00351874,DEM
1500,C00351882,REP
1501,C00351908,DEM
1502,C00351932,DEM
1503,C00351940,REP
1504,C00351981,REP
1505,C00352005,REP
1506,C00352013,DEM
1507,C00352112,REP
1508,C00352146,REP
1509,C00352179,DEM
1510,C00352211,DEM
1511,C00352245,REP
1512,C00352260,DEM
1513,C00352328,DEM
1514,C00352336,REP
1515,C00352344,DEM
1516,C00352351,DEM
1517,C00352377,REP
1518,C00352385,REP
1519,C00352393,REP
1520,C00352401,DEM
1521,C00352419,REP
1522,C00352427,DEM
1523,C00352435,REP
1524,C00352450,DEM
1525,C00352492,REP
1526,C00352500,REP
1527,C00352559,REP
1528,C00352567,DEM
1529,C00352583,REP
1530,C00352617,REP
1531,C00352625,DEM
1532,C00352633,DEM
1533,C00352690,REP
1534,C00352716,DEM
1535,C00352732,DEM
1536,C00352799,DEM
1537,C00352823,REP
1538,C00352849,REP
1539,C00352856,DEM
1540,C00352864,DEM
1541,C00352880,DEM
1542,C00352898,DEM
1543,C00352906,REP
1544,C00352997,REP
1545,C00353003,REP
1546,C00353011,REP
1547,C00353029,DEM
1548,C00353086,REP
1549,C00353102,DEM
1550,C00353110,DEM
1551,C00353177,REP
1552,C00353185,DEM
1553,C00353219,REP
1554,C00353243,DEM
1555,C00353276,DEM
1556,C00353342,REP
1557,C00353375,REP
1558,C00353391,DEM
1559,C00353409,DEM
1560,C00353425,REP
1561,C00353441,REP
1562,C00353458,DEM
1563,C00353516,REP
1564,C00353524,REP
1565,C00353540,REP
1566,C00353599,DEM
1567,C00353607,REP
1568,C00353615,DEM
1569,C00353623,DEM
1570,C00353649,DEM
1571,C00353664,REP
1572,C00353680,REP
1573,C00353722,REP
1574,C00353730,REP
1575,C00353821,REP
1576,C00353839,DEM
1577,C00353847,DEM
1578,C00353854,DEM
1579,C00353862,REP
1580,C00353896,DEM
1581,C00353904,REP
1582,C00353938,REP
1583,C00353979,REP
1584,C00354001,REP
1585,C00354068,DEM
1586,C00354084,REP
1587,C00354100,DEM
1588,C00354167,DEM
1589,C00354191,REP
1590,C00354225,REP
1591,C00354340,REP
1592,C00354357,REP
1593,C00354365,REP
1594,C00354381,REP
1595,C00354399,DEM
1596,C00354415,REP
1597,C00354431,REP
1598,C00354449,REP
1599,C00354498,DEM
1600,C00354514,REP
1601,C00354522,REP
1602,C00354555,REP
1603,C00354563,DEM
1604,C00354597,REP
1605,C00354647,REP
1606,C00354654,REP
1607,C00354662,REP
1608,C00354670,DEM
1609,C00354688,DEM
1610,C00354746,REP
1611,C00354803,DEM
1612,C00354886,REP
1613,C00354902,DEM
1614,C00354910,REP
1615,C00354936,REP
1616,C00354951,REP
1617,C00354969,REP
1618,C00354985,DEM
1619,C00354993,REP
1620,C00355073,DEM
1621,C00355123,REP
1622,C00355172,DEM
1623,C00355180,REP
1624,C00355198,DEM
1625,C00355206,DEM
1626,C00355248,DEM
1627,C00355297,REP
1628,C00355313,REP
1629,C00355321,DEM
1630,C00355347,DEM
1631,C00355354,REP
1632,C00355362,REP
1633,C00355487,DEM
1634,C00355537,REP
1635,C00355545,REP
1636,C00355552,DEM
1637,C00355651,DEM
1638,C00355743,REP
1639,C00355750,REP
1640,C00355768,DEM
1641,C00355834,REP
1642,C00355842,DEM
1643,C00355859,DEM
1644,C00356030,REP
1645,C00356055,REP
1646,C00356063,DEM
1647,C00356071,DEM
1648,C00356105,DEM
1649,C00356121,REP
1650,C00356139,REP
1651,C00356147,DEM
1652,C00356170,REP
1653,C00356204,DEM
1654,C00356246,REP
1655,C00356311,DEM
1656,C00356337,DEM
1657,C00356428,REP
1658,C00356444,REP
1659,C00356519,REP
1660,C00356527,REP
1661,C00356584,REP
1662,C00356600,DEM
1663,C00356675,DEM
1664,C00356709,DEM
1665,C00356758,DEM
1666,C00356790,DEM
1667,C00356832,DEM
1668,C00356857,REP
1669,C00356907,DEM
1670,C00356923,DEM
1671,C00356980,REP
1672,C00357038,DEM
1673,C00357053,DEM
1674,C00357137,REP
1675,C00357178,REP
1676,C00357186,DEM
1677,C00357269,REP
1678,C00357327,REP
1679,C00357434,REP
1680,C00357475,DEM
1681,C00357509,REP
1682,C00357517,REP
1683,C00357525,REP
1684,C00357533,REP
1685,C00357590,DEM
1686,C00357632,REP
1687,C00357699,REP
1688,C00357707,DEM
1689,C00357749,REP
1690,C00357806,REP
1691,C00357830,DEM
1692,C00357939,DEM
1693,C00357954,DEM
1694,C00357970,REP
1695,C00357996,REP
1696,C00358010,DEM
1697,C00358036,DEM
1698,C00358044,DEM
1699,C00358069,DEM
1700,C00358093,REP
1701,C00358101,DEM
1702,C00358135,REP
1703,C00358143,DEM
1704,C00358150,REP
1705,C00358168,REP
1706,C00358176,DEM
1707,C00358200,DEM
1708,C00358226,DEM
1709,C00358275,DEM
1710,C00358317,REP
1711,C00358341,REP
1712,C00358358,REP
1713,C00358416,REP
1714,C00358424,DEM
1715,C00358507,DEM
1716,C00358622,DEM
1717,C00358648,DEM
1718,C00358671,REP
1719,C00358697,DEM
1720,C00358739,REP
1721,C00358762,REP
1722,C00358788,DEM
1723,C00358820,DEM
1724,C00358838,DEM
1725,C00358879,REP
1726,C00358887,REP
1727,C00358929,DEM
1728,C00358945,REP
1729,C00358952,DEM
1730,C00359026,DEM
1731,C00359034,REP
1732,C00359059,REP
1733,C00359083,REP
1734,C00359109,REP
1735,C00359117,DEM
1736,C00359208,REP
1737,C00359331,DEM
1738,C00359372,DEM
1739,C00359489,REP
1740,C00359547,DEM
1741,C00359620,DEM
1742,C00359638,REP
1743,C00359695,DEM
1744,C00359752,REP
1745,C00359778,DEM
1746,C00359877,REP
1747,C00359901,DEM
1748,C00359935,DEM
1749,C00359968,REP
1750,C00360164,DEM
1751,C00360180,DEM
1752,C00360271,REP
1753,C00360503,REP
1754,C00360586,DEM
1755,C00360750,REP
1756,C00360818,DEM
1757,C00360826,REP
1758,C00360883,REP
1759,C00360909,REP
1760,C00360974,REP
1761,C00361006,REP
1762,C00361030,REP
1763,C00361048,REP
1764,C00361071,REP
1765,C00361113,DEM
1766,C00361121,REP
1767,C00361196,DEM
1768,C00361204,DEM
1769,C00361212,REP
1770,C00361246,REP
1771,C00361329,DEM
1772,C00361378,DEM
1773,C00361428,DEM
1774,C00361436,DEM
1775,C00361469,REP
1776,C00361477,REP
1777,C00361485,REP
1778,C00361568,DEM
1779,C00361600,REP
1780,C00361733,REP
1781,C00361840,DEM
1782,C00361931,REP
1783,C00362012,REP
1784,C00362087,REP
1785,C00362202,REP
1786,C00362293,DEM
1787,C00362335,REP
1788,C00362350,REP
1789,C00362368,REP
1790,C00362657,DEM
1791,C00363002,DEM
1792,C00363168,DEM
1793,C00363291,DEM
1794,C00363317,DEM
1795,C00363358,DEM
1796,C00363655,REP
1797,C00363929,REP
1798,C00363937,DEM
1799,C00363952,DEM
1800,C00364000,DEM
1801,C00364026,DEM
1802,C00364034,REP
1803,C00364042,REP
1804,C00364059,DEM
1805,C00364091,DEM
1806,C00364117,REP
1807,C00364141,DEM
1808,C00364182,REP
1809,C00364232,DEM
1810,C00364240,DEM
1811,C00364265,DEM
1812,C00364323,DEM
1813,C00364331,DEM
1814,C00364349,REP
1815,C00364364,DEM
1816,C00364372,REP
1817,C00364406,REP
1818,C00364430,DEM
1819,C00364448,REP
1820,C00364463,DEM
1821,C00364547,REP
1822,C00364554,DEM
1823,C00364570,DEM
1824,C00364620,DEM
1825,C00364653,DEM
1826,C00364661,DEM
1827,C00364687,REP
1828,C00364703,REP
1829,C00364729,DEM
1830,C00364752,DEM
1831,C00364786,DEM
1832,C00364802,DEM
1833,C00364810,REP
1834,C00364869,DEM
1835,C00364877,DEM
1836,C00364885,REP
1837,C00364935,REP
1838,C00364968,REP
1839,C00364984,DEM
1840,C00365015,DEM
1841,C00365049,REP
1842,C00365056,DEM
1843,C00365080,REP
1844,C00365114,DEM
1845,C00365148,REP
1846,C00365163,REP
1847,C00365221,DEM
1848,C00365247,REP
1849,C00365288,DEM
1850,C00365304,REP
1851,C00365312,DEM
1852,C00365320,REP
1853,C00365346,DEM
1854,C00365353,DEM
1855,C00365387,REP
1856,C00365395,DEM
1857,C00365569,REP
1858,C00365577,DEM
1859,C00365593,REP
1860,C00365601,DEM
1861,C00365643,DEM
1862,C00365650,REP
1863,C00365692,REP
1864,C00365700,DEM
1865,C00365726,REP
1866,C00365734,REP
1867,C00365809,DEM
1868,C00365841,REP
1869,C00365866,REP
1870,C00365874,DEM
1871,C00365916,REP
1872,C00365924,DEM
1873,C00365932,REP
1874,C00365940,DEM
1875,C00366062,REP
1876,C00366096,DEM
1877,C00366112,REP
1878,C00366146,DEM
1879,C00366195,REP
1880,C00366237,REP
1881,C00366245,DEM
1882,C00366252,DEM
1883,C00366260,REP
1884,C00366286,REP
1885,C00366294,REP
1886,C00366302,REP
1887,C00366344,REP
1888,C00366351,REP
1889,C00366369,REP
1890,C00366443,REP
1891,C00366450,REP
1892,C00366484,REP
1893,C00366500,DEM
1894,C00366518,REP
1895,C00366567,REP
1896,C00366575,DEM
1897,C00366617,REP
1898,C00366625,DEM
1899,C00366690,DEM
1900,C00366708,DEM
1901,C00366716,REP
1902,C00366724,REP
1903,C00366757,REP
1904,C00366773,REP
1905,C00366807,DEM
1906,C00366815,REP
1907,C00366823,REP
1908,C00366831,DEM
1909,C00366906,REP
1910,C00366930,DEM
1911,C00366948,DEM
1912,C00366955,DEM
1913,C00366963,DEM
1914,C00366971,DEM
1915,C00367003,REP
1916,C00367045,REP
1917,C00367052,REP
1918,C00367060,DEM
1919,C00367086,DEM
1920,C00367110,REP
1921,C00367128,DEM
1922,C00367144,DEM
1923,C00367151,REP
1924,C00367169,REP
1925,C00367185,DEM
1926,C00367193,REP
1927,C00367227,REP
1928,C00367235,DEM
1929,C00367250,DEM
1930,C00367268,REP
1931,C00367276,REP
1932,C00367284,REP
1933,C00367292,REP
1934,C00367300,REP
1935,C00367318,REP
1936,C00367326,REP
1937,C00367342,REP
1938,C00367359,REP
1939,C00367367,REP
1940,C00367391,DEM
1941,C00367441,REP
1942,C00367458,DEM
1943,C00367466,REP
1944,C00367474,REP
1945,C00367482,DEM
1946,C00367490,REP
1947,C00367508,DEM
1948,C00367532,DEM
1949,C00367557,DEM
1950,C00367573,REP
1951,C00367581,REP
1952,C00367599,DEM
1953,C00367615,REP
1954,C00367631,DEM
1955,C00367649,REP
1956,C00367656,REP
1957,C00367672,REP
1958,C00367680,REP
1959,C00367698,DEM
1960,C00367706,REP
1961,C00367730,REP
1962,C00367748,DEM
1963,C00367771,REP
1964,C00367797,REP
1965,C00367805,REP
1966,C00367813,DEM
1967,C00367821,DEM
1968,C00367839,REP
1969,C00367854,REP
1970,C00367862,REP
1971,C00367870,REP
1972,C00367904,REP
1973,C00367938,DEM
1974,C00367946,DEM
1975,C00367953,DEM
1976,C00367961,DEM
1977,C00367979,REP
1978,C00367987,DEM
1979,C00368019,DEM
1980,C00368035,DEM
1981,C00368050,DEM
1982,C00368076,DEM
1983,C00368100,REP
1984,C00368118,REP
1985,C00368159,DEM
1986,C00368167,REP
1987,C00368175,DEM
1988,C00368183,REP
1989,C00368191,DEM
1990,C00368209,DEM
1991,C00368217,DEM
1992,C00368225,REP
1993,C00368274,DEM
1994,C00368282,DEM
1995,C00368290,REP
1996,C00368340,DEM
1997,C00368423,REP
1998,C00368472,DEM
1999,C00368506,DEM
2000,C00368522,REP
2001,C00368530,REP
2002,C00368548,REP
2003,C00368563,REP
2004,C00368589,REP
2005,C00368597,DEM
2006,C00368605,DEM
2007,C00368621,DEM
2008,C00368639,REP
2009,C00368647,REP
2010,C00368654,DEM
2011,C00368662,DEM
2012,C00368738,DEM
2013,C00368779,REP
2014,C00368795,DEM
2015,C00368829,DEM
2016,C00368837,DEM
2017,C00368845,REP
2018,C00368852,REP
2019,C00368878,DEM
2020,C00368894,DEM
2021,C00368944,DEM
2022,C00368951,REP
2023,C00368969,DEM
2024,C00368977,DEM
2025,C00369025,DEM
2026,C00369033,REP
2027,C00369066,REP
2028,C00369074,DEM
2029,C00369108,REP
2030,C00369116,REP
2031,C00369124,DEM
2032,C00369140,REP
2033,C00369157,REP
2034,C00369199,DEM
2035,C00369207,REP
2036,C00369223,DEM
2037,C00369231,DEM
2038,C00369249,REP
2039,C00369256,REP
2040,C00369264,DEM
2041,C00369280,DEM
2042,C00369298,REP
2043,C00369306,DEM
2044,C00369314,REP
2045,C00369348,DEM
2046,C00369355,REP
2047,C00369363,DEM
2048,C00369371,DEM
2049,C00369413,REP
2050,C00369421,DEM
2051,C00369439,DEM
2052,C00369447,REP
2053,C00369454,DEM
2054,C00369462,REP
2055,C00369470,REP
2056,C00369488,DEM
2057,C00369538,REP
2058,C00369561,DEM
2059,C00369579,REP
2060,C00369587,DEM
2061,C00369603,DEM
2062,C00369678,REP
2063,C00369686,DEM
2064,C00369694,DEM
2065,C00369702,REP
2066,C00369710,DEM
2067,C00369736,REP
2068,C00369744,DEM
2069,C00369769,REP
2070,C00369785,REP
2071,C00369793,REP
2072,C00369801,DEM
2073,C00369850,DEM
2074,C00369892,REP
2075,C00369926,REP
2076,C00370031,REP
2077,C00370056,REP
2078,C00370064,REP
2079,C00370072,DEM
2080,C00370080,DEM
2081,C00370098,REP
2082,C00370148,DEM
2083,C00370155,REP
2084,C00370189,DEM
2085,C00370197,REP
2086,C00370205,REP
2087,C00370239,DEM
2088,C00370247,REP
2089,C00370262,REP
2090,C00370288,DEM
2091,C00370304,DEM
2092,C00370320,REP
2093,C00370338,DEM
2094,C00370353,DEM
2095,C00370379,REP
2096,C00370395,DEM
2097,C00370403,REP
2098,C00370429,REP
2099,C00370437,DEM
2100,C00370445,DEM
2101,C00370452,DEM
2102,C00370460,DEM
2103,C00370478,DEM
2104,C00370486,DEM
2105,C00370494,REP
2106,C00370510,REP
2107,C00370528,REP
2108,C00370536,DEM
2109,C00370544,REP
2110,C00370601,REP
2111,C00370619,DEM
2112,C00370627,REP
2113,C00370635,REP
2114,C00370650,REP
2115,C00370692,DEM
2116,C00370700,DEM
2117,C00370718,REP
2118,C00370726,DEM
2119,C00370742,DEM
2120,C00370767,REP
2121,C00370775,DEM
2122,C00370783,REP
2123,C00370809,REP
2124,C00370817,DEM
2125,C00370825,DEM
2126,C00370833,DEM
2127,C00370866,REP
2128,C00370874,REP
2129,C00370882,DEM
2130,C00370890,REP
2131,C00370908,DEM
2132,C00370965,DEM
2133,C00370973,DEM
2134,C00370981,REP
2135,C00371005,DEM
2136,C00371013,REP
2137,C00371021,REP
2138,C00371039,REP
2139,C00371047,DEM
2140,C00371054,REP
2141,C00371096,DEM
2142,C00371104,REP
2143,C00371120,REP
2144,C00371138,REP
2145,C00371153,REP
2146,C00371161,DEM
2147,C00371187,DEM
2148,C00371195,DEM
2149,C00371203,REP
2150,C00371211,DEM
2151,C00371237,REP
2152,C00371245,REP
2153,C00371252,REP
2154,C00371260,DEM
2155,C00371278,DEM
2156,C00371286,DEM
2157,C00371294,REP
2158,C00371302,DEM
2159,C00371310,DEM
2160,C00371328,DEM
2161,C00371351,DEM
2162,C00371369,REP
2163,C00371377,REP
2164,C00371393,REP
2165,C00371401,REP
2166,C00371419,REP
2167,C00371427,REP
2168,C00371435,DEM
2169,C00371443,REP
2170,C00371468,DEM
2171,C00371476,DEM
2172,C00371492,REP
2173,C00371500,REP
2174,C00371534,DEM
2175,C00371542,REP
2176,C00371567,REP
2177,C00371575,REP
2178,C00371609,REP
2179,C00371666,DEM
2180,C00371674,DEM
2181,C00371682,REP
2182,C00371690,REP
2183,C00371708,REP
2184,C00371716,DEM
2185,C00371724,REP
2186,C00371765,REP
2187,C00371773,DEM
2188,C00371807,REP
2189,C00371831,DEM
2190,C00371864,DEM
2191,C00371872,DEM
2192,C00371880,REP
2193,C00371906,REP
2194,C00371914,REP
2195,C00371922,DEM
2196,C00371955,DEM
2197,C00371963,REP
2198,C00371971,REP
2199,C00371997,REP
2200,C00372003,DEM
2201,C00372045,DEM
2202,C00372060,DEM
2203,C00372102,REP
2204,C00372110,REP
2205,C00372136,REP
2206,C00372144,REP
2207,C00372151,DEM
2208,C00372169,DEM
2209,C00372177,REP
2210,C00372185,DEM
2211,C00372193,DEM
2212,C00372201,REP
2213,C00372219,REP
2214,C00372235,REP
2215,C00372250,REP
2216,C00372268,REP
2217,C00372276,REP
2218,C00372284,REP
2219,C00372292,REP
2220,C00372300,DEM
2221,C00372326,REP
2222,C00372334,DEM
2223,C00372342,REP
2224,C00372359,REP
2225,C00372375,REP
2226,C00372383,REP
2227,C00372417,REP
2228,C00372425,REP
2229,C00372482,REP
2230,C00372490,REP
2231,C00372508,REP
2232,C00372516,REP
2233,C00372524,DEM
2234,C00372532,REP
2235,C00372540,DEM
2236,C00372565,REP
2237,C00372581,DEM
2238,C00372623,REP
2239,C00372631,REP
2240,C00372649,DEM
2241,C00372656,REP
2242,C00372664,REP
2243,C00372672,DEM
2244,C00372680,REP
2245,C00372698,REP
2246,C00372706,REP
2247,C00372730,REP
2248,C00372748,DEM
2249,C00372763,DEM
2250,C00372797,REP
2251,C00372805,DEM
2252,C00372813,REP
2253,C00372839,REP
2254,C00372847,DEM
2255,C00372870,REP
2256,C00372888,REP
2257,C00372896,REP
2258,C00372904,REP
2259,C00372912,DEM
2260,C00372920,REP
2261,C00372946,DEM
2262,C00372953,REP
2263,C00372987,DEM
2264,C00372995,REP
2265,C00373001,REP
2266,C00373019,REP
2267,C00373027,REP
2268,C00373035,DEM
2269,C00373043,DEM
2270,C00373068,DEM
2271,C00373100,REP
2272,C00373118,REP
2273,C00373126,DEM
2274,C00373134,DEM
2275,C00373159,DEM
2276,C00373167,REP
2277,C00373175,REP
2278,C00373183,REP
2279,C00373191,DEM
2280,C00373233,DEM
2281,C00373241,REP
2282,C00373258,DEM
2283,C00373266,DEM
2284,C00373274,DEM
2285,C00373282,DEM
2286,C00373290,DEM
2287,C00373308,REP
2288,C00373324,REP
2289,C00373332,REP
2290,C00373365,DEM
2291,C00373399,REP
2292,C00373407,REP
2293,C00373415,REP
2294,C00373431,DEM
2295,C00373449,REP
2296,C00373456,REP
2297,C00373464,DEM
2298,C00373472,REP
2299,C00373514,DEM
2300,C00373530,DEM
2301,C00373548,DEM
2302,C00373555,DEM
2303,C00373563,REP
2304,C00373597,REP
2305,C00373605,DEM
2306,C00373613,DEM
2307,C00373639,REP
2308,C00373647,DEM
2309,C00373654,DEM
2310,C00373670,DEM
2311,C00373688,DEM
2312,C00373712,REP
2313,C00373746,REP
2314,C00373761,DEM
2315,C00373779,REP
2316,C00373803,DEM
2317,C00373811,REP
2318,C00373829,REP
2319,C00373845,DEM
2320,C00373852,DEM
2321,C00373878,DEM
2322,C00373886,DEM
2323,C00373928,REP
2324,C00373936,REP
2325,C00373944,DEM
2326,C00373977,REP
2327,C00373985,DEM
2328,C00373993,DEM
2329,C00374033,DEM
2330,C00374041,REP
2331,C00374058,DEM
2332,C00374090,DEM
2333,C00374108,DEM
2334,C00374116,DEM
2335,C00374124,DEM
2336,C00374132,REP
2337,C00374140,DEM
2338,C00374157,DEM
2339,C00374165,REP
2340,C00374173,DEM
2341,C00374181,REP
2342,C00374207,DEM
2343,C00374215,DEM
2344,C00374223,REP
2345,C00374231,REP
2346,C00374249,REP
2347,C00374256,REP
2348,C00374272,DEM
2349,C00374280,REP
2350,C00374314,REP
2351,C00374322,DEM
2352,C00374330,REP
2353,C00374348,REP
2354,C00374397,DEM
2355,C00374405,REP
2356,C00374413,DEM
2357,C00374421,DEM
2358,C00374496,REP
2359,C00374504,REP
2360,C00374512,REP
2361,C00374546,REP
2362,C00374553,DEM
2363,C00374561,DEM
2364,C00374587,REP
2365,C00374603,DEM
2366,C00374611,DEM
2367,C00374629,REP
2368,C00374637,DEM
2369,C00374645,REP
2370,C00374652,REP
2371,C00374678,REP
2372,C00374686,DEM
2373,C00374694,REP
2374,C00374728,REP
2375,C00374736,REP
2376,C00374744,REP
2377,C00374751,DEM
2378,C00374769,REP
2379,C00374777,REP
2380,C00374785,DEM
2381,C00374793,DEM
2382,C00374801,DEM
2383,C00374827,REP
2384,C00374835,DEM
2385,C00374884,REP
2386,C00374892,REP
2387,C00374900,DEM
2388,C00374934,DEM
2389,C00374959,REP
2390,C00374967,DEM
2391,C00374975,REP
2392,C00374983,DEM
2393,C00374991,DEM
2394,C00375014,DEM
2395,C00375022,DEM
2396,C00375063,REP
2397,C00375071,REP
2398,C00375089,DEM
2399,C00375113,DEM
2400,C00375121,REP
2401,C00375139,REP
2402,C00375170,REP
2403,C00375188,REP
2404,C00375204,REP
2405,C00375212,DEM
2406,C00375220,REP
2407,C00375238,REP
2408,C00375261,REP
2409,C00375303,DEM
2410,C00375311,DEM
2411,C00375337,DEM
2412,C00375386,DEM
2413,C00375410,DEM
2414,C00375428,REP
2415,C00375469,DEM
2416,C00375477,REP
2417,C00375485,REP
2418,C00375493,REP
2419,C00375501,REP
2420,C00375535,DEM
2421,C00375543,REP
2422,C00375550,REP
2423,C00375618,DEM
2424,C00375626,DEM
2425,C00375634,DEM
